id_deportista, Especialidad, Mejor marca, Mejor torneo, Mejor intento, Peor marca, Peor torneo, Peor intento
29,  carrera 100 m, 10732.0, Torneo de Iraq, 1, 9764.0, Torneo de Northern Ireland, 1
29,  carrera 200 m, 21448.0, Torneo de Japan, 1, 19515.0, Torneo de Belize, 1
182,  carrera 1500 m, 229628.0, Torneo de Kiribati, 1, 208801.0, Torneo de Vietnam, 1
172,  carrera 1500 m, 229496.0, Torneo de Argentina, 1, 208797.0, Torneo de United States, 1
511,  salto de altura, 261.0, Torneo de Virgin Islands (British), 2, 237.0, Torneo de Sao Tome and Principe, 6
773,  lanzamiento de jabalina, 9960.0, Torneo de Rwanda, 4, 9061.0, Torneo de Burundi, 8
545,  salto con pertiga, 667.0, Torneo de Sudan, 2, 606.0, Torneo de Ukraine, 8
767,  lanzamiento de jabalina, 9963.0, Torneo de Mexico, 7, 9066.0, Torneo de Netherlands, 3
737,  lanzamiento de martillo, 8988.0, Torneo de Venezuela, 10, 8181.0, Torneo de Denmark, 7
64,  carrera 200 m, 21448.0, Torneo de Jamaica, 1, 19521.0, Torneo de Finland, 1
64,  carrera 400 m, 47793.0, Torneo de Jamaica, 1, 43455.0, Torneo de India, 1
759,  lanzamiento de martillo, 8992.0, Torneo de Kuwait, 2, 8185.0, Torneo de Nicaragua, 7
615,  salto triple, 1996.0, Torneo de Indonesia, 8, 1814.0, Torneo de Central African Republic, 10
563,  salto largo, 955.0, Torneo de Scotland, 3, 869.0, Torneo de Papua New Guinea, 6
37,  carrera 100 m, 10735.0, Torneo de Brunei, 1, 9763.0, Torneo de Kuwait, 1
76,  carrera 200 m, 21406.0, Torneo de Congo Republic of the, 1, 19509.0, Torneo de Monaco, 1
9,  carrera 100 m, 10734.0, Torneo de Morocco, 1, 9766.0, Torneo de Sri Lanka, 1
494,  salto de altura, 261.0, Torneo de Venezuela, 9, 237.0, Torneo de Slovakia, 6
357,  carrera 42000 m, 8027315.0, Torneo de Iceland, 1, 7306648.0, Torneo de Ecuador, 1
793,  lanzamiento de jabalina, 9966.0, Torneo de Liechtenstein, 8, 9061.0, Torneo de Colombia, 5
442,  carrera 400 m con vallas, 50694.0, Torneo de Philippines, 1, 46117.0, Torneo de Malawi, 1
524,  salto con pertiga, 667.0, Torneo de Mexico, 2, 606.0, Torneo de Saint Vincent and the Grenadines, 3
558,  salto con pertiga, 667.0, Torneo de Tunisia, 4, 606.0, Torneo de Spain, 7
712,  lanzamiento de disco, 7905.0, Torneo de Rwanda, 8, 7191.0, Torneo de Central African Republic, 3
621,  salto triple, 1996.0, Torneo de Afghanistan, 7, 1815.0, Torneo de Sao Tome and Principe, 2
388,  carrera 110 m con vallas, 13305.0, Torneo de Wales, 1, 12099.0, Torneo de Italy, 1
469,  carrera 3000 m con vallas, 528814.0, Torneo de Comoros, 1, 481479.0, Torneo de Nepal, 1
270,  carrera 21000 m, 3826906.0, Torneo de Sweden, 1, 3484446.0, Torneo de Saint Lucia, 1
270,  carrera 10000 m, 1768818.0, Torneo de El Salvador, 1, 1610950.0, Torneo de Australia, 1
384,  carrera 110 m con vallas, 13306.0, Torneo de Tunisia, 1, 12100.0, Torneo de Moldova, 1
598,  salto largo, 956.0, Torneo de Togo, 3, 869.0, Torneo de Taiwan, 6
616,  salto triple, 1996.0, Torneo de Malta, 10, 1816.0, Torneo de Colombia, 3
585,  salto largo, 956.0, Torneo de Burundi, 9, 869.0, Torneo de Namibia, 5
676,  lanzamiento de bala, 2518.0, Torneo de Zimbabwe, 10, 2291.0, Torneo de Saudi Arabia, 6
354,  carrera 42000 m, 8028537.0, Torneo de North Korea, 1, 7303292.0, Torneo de San Marino, 1
761,  lanzamiento de martillo, 8992.0, Torneo de Spain, 8, 8174.0, Torneo de Equatorial Guinea, 6
708,  lanzamiento de disco, 7905.0, Torneo de French Guiana, 8, 7190.0, Torneo de Iraq, 7
258,  carrera 10000 m, 1768204.0, Torneo de Micronesia, 1, 1608385.0, Torneo de Bhutan, 1
349,  carrera 42000 m, 8026049.0, Torneo de Nigeria, 1, 7303850.0, Torneo de Bahrain, 1
443,  carrera 400 m con vallas, 50698.0, Torneo de Botswana, 1, 46108.0, Torneo de Haiti, 1
781,  lanzamiento de jabalina, 9967.0, Torneo de Italy, 2, 9064.0, Torneo de Serbia, 1
230,  carrera 21000 m, 3828843.0, Torneo de Monaco, 1, 3481952.0, Torneo de Cambodia, 1
230,  carrera 10000 m, 1767171.0, Torneo de Vietnam, 1, 1608234.0, Torneo de Dominican Republic, 1
230,  carrera 5000 m, 849076.0, Torneo de Lebanon, 1, 772342.0, Torneo de Malawi, 1
367,  carrera 110 m con vallas, 13307.0, Torneo de South Korea, 1, 12099.0, Torneo de Kosovo, 1
703,  lanzamiento de disco, 7905.0, Torneo de Lithuania, 5, 7191.0, Torneo de Iraq, 5
14,  carrera 100 m, 10731.0, Torneo de Equatorial Guinea, 1, 9763.0, Torneo de Mali, 1
14,  carrera 200 m, 21450.0, Torneo de Sweden, 1, 19515.0, Torneo de United Arab Emirates, 1
683,  lanzamiento de bala, 2521.0, Torneo de Scotland, 8, 2292.0, Torneo de Bhutan, 6
180,  carrera 1500 m, 229584.0, Torneo de Qatar, 1, 209025.0, Torneo de Denmark, 1
342,  carrera 42000 m, 8030474.0, Torneo de Lithuania, 1, 7304941.0, Torneo de Albania, 1
457,  carrera 3000 m con vallas, 528660.0, Torneo de Benin, 1, 481452.0, Torneo de Mauritania, 1
108,  carrera 400 m, 47795.0, Torneo de Sudan, 1, 43458.0, Torneo de Scotland, 1
235,  carrera 5000 m, 849255.0, Torneo de Syria, 1, 772328.0, Torneo de Qatar, 1
704,  lanzamiento de disco, 7905.0, Torneo de Peru, 3, 7194.0, Torneo de Georgia, 3
577,  salto largo, 956.0, Torneo de Antigua and Barbuda, 9, 869.0, Torneo de North Korea, 3
206,  carrera 10000 m, 1767755.0, Torneo de Scotland, 1, 1608136.0, Torneo de Eritrea, 1
206,  carrera 5000 m, 848703.0, Torneo de Sweden, 1, 772664.0, Torneo de Honduras, 1
756,  lanzamiento de martillo, 8990.0, Torneo de Russia, 9, 8179.0, Torneo de Lebanon, 9
127,  carrera 1500 m, 229619.0, Torneo de Denmark, 1, 208800.0, Torneo de Benin, 1
127,  carrera 800 m, 111995.0, Torneo de Slovenia, 1, 101989.0, Torneo de Hungary, 1
171,  carrera 1500 m, 229634.0, Torneo de Austria, 1, 208888.0, Torneo de Malta, 1
339,  carrera 42000 m, 8031054.0, Torneo de Chad, 1, 7303553.0, Torneo de Germany, 1
699,  lanzamiento de disco, 7898.0, Torneo de Iraq, 1, 7188.0, Torneo de Bolivia, 4
638,  salto triple, 1996.0, Torneo de Guyana, 10, 1815.0, Torneo de Marshall Islands, 6
188,  carrera 1500 m, 229523.0, Torneo de Zimbabwe, 1, 208883.0, Torneo de Antigua and Barbuda, 1
93,  carrera 800 m, 112026.0, Torneo de Tuvalu, 1, 101910.0, Torneo de Japan, 1
93,  carrera 400 m, 47765.0, Torneo de Madagascar, 1, 43498.0, Torneo de Kiribati, 1
418,  carrera 400 m con vallas, 50687.0, Torneo de Armenia, 1, 46099.0, Torneo de Bahamas, 1
634,  salto triple, 1996.0, Torneo de Maldives, 3, 1814.0, Torneo de Saint Lucia, 9
326,  carrera 42000 m, 8030444.0, Torneo de Laos, 1, 7313334.0, Torneo de Mauritania, 1
170,  carrera 1500 m, 229586.0, Torneo de Guatemala, 1, 208784.0, Torneo de Dominican Republic, 1
513,  salto de altura, 261.0, Torneo de Trinidad and Tobago, 3, 237.0, Torneo de Togo, 2
750,  lanzamiento de martillo, 8988.0, Torneo de Norway, 5, 8178.0, Torneo de Saint Kitts and Nevis, 3
316,  carrera 21000 m, 3826972.0, Torneo de Moldova, 1, 3481643.0, Torneo de Russia, 1
316,  carrera 42000 m, 8030831.0, Torneo de Haiti, 1, 7310801.0, Torneo de Zimbabwe, 1
688,  lanzamiento de disco, 7902.0, Torneo de Ecuador, 6, 7187.0, Torneo de Panama, 7
560,  salto con pertiga, 667.0, Torneo de Iran, 7, 606.0, Torneo de Slovenia, 10
713,  lanzamiento de disco, 7905.0, Torneo de Myanmar, 3, 7191.0, Torneo de Ecuador, 1
586,  salto largo, 956.0, Torneo de Maldives, 1, 869.0, Torneo de Colombia, 3
629,  salto triple, 1996.0, Torneo de Norway, 2, 1815.0, Torneo de Serbia, 4
158,  carrera 800 m, 111967.0, Torneo de Armenia, 1, 101933.0, Torneo de Guyana, 1
348,  carrera 42000 m, 8026576.0, Torneo de Cambodia, 1, 7303410.0, Torneo de Sierra Leone, 1
142,  carrera 800 m, 112052.0, Torneo de Cyprus, 1, 101929.0, Torneo de Lesotho, 1
510,  salto de altura, 261.0, Torneo de Vanuatu, 10, 237.0, Torneo de Vatican City, 4
499,  salto de altura, 261.0, Torneo de Scotland, 2, 237.0, Torneo de Vietnam, 6
604,  salto triple, 1996.0, Torneo de Gabon, 10, 1814.0, Torneo de France, 4
604,  salto largo, 956.0, Torneo de Monaco, 7, 870.0, Torneo de United States, 9
26,  carrera 100 m, 10732.0, Torneo de Syria, 1, 9765.0, Torneo de Algeria, 1
26,  carrera 200 m, 21444.0, Torneo de Russia, 1, 19500.0, Torneo de Jamaica, 1
591,  salto triple, 1995.0, Torneo de Angola, 7, 1814.0, Torneo de Laos, 1
591,  salto largo, 956.0, Torneo de Tanzania, 10, 869.0, Torneo de Uzbekistan, 10
21,  carrera 100 m, 10735.0, Torneo de Panama, 1, 9764.0, Torneo de Sri Lanka, 1
21,  carrera 200 m, 21440.0, Torneo de Italy, 1, 19509.0, Torneo de Kuwait, 1
496,  salto de altura, 261.0, Torneo de Turkey, 4, 237.0, Torneo de Rwanda, 9
250,  carrera 21000 m, 3828714.0, Torneo de Vatican City, 1, 3481418.0, Torneo de Gambia, 1
250,  carrera 10000 m, 1768606.0, Torneo de Tanzania, 1, 1608244.0, Torneo de Guyana, 1
675,  lanzamiento de bala, 2521.0, Torneo de Pakistan, 10, 2291.0, Torneo de Maldives, 5
175,  carrera 1500 m, 229640.0, Torneo de Wales, 1, 208795.0, Torneo de Papua New Guinea, 1
637,  salto triple, 1996.0, Torneo de Kenya, 9, 1815.0, Torneo de Togo, 4
109,  carrera 400 m, 47792.0, Torneo de Serbia, 1, 43450.0, Torneo de Lithuania, 1
739,  lanzamiento de martillo, 8990.0, Torneo de Wales, 8, 8175.0, Torneo de Congo Democratic Republic of the, 6
589,  salto largo, 956.0, Torneo de Sierra Leone, 8, 870.0, Torneo de Vanuatu, 8
600,  salto largo, 956.0, Torneo de Virgin Islands (British), 3, 869.0, Torneo de Puerto Rico, 4
569,  salto largo, 956.0, Torneo de United Arab Emirates, 9, 869.0, Torneo de Mozambique, 3
716,  lanzamiento de disco, 7905.0, Torneo de Argentina, 8, 7187.0, Torneo de Georgia, 3
17,  carrera 100 m, 10733.0, Torneo de Belize, 1, 9760.0, Torneo de San Marino, 1
17,  carrera 200 m, 21448.0, Torneo de Yemen, 1, 19500.0, Torneo de South Sudan, 1
717,  lanzamiento de disco, 7904.0, Torneo de Liberia, 5, 7186.0, Torneo de Sao Tome and Principe, 10
102,  carrera 400 m, 47788.0, Torneo de Congo Republic of the, 1, 43454.0, Torneo de Equatorial Guinea, 1
305,  carrera 21000 m, 3828690.0, Torneo de Uzbekistan, 1, 3482162.0, Torneo de Brunei, 1
305,  carrera 42000 m, 8028469.0, Torneo de Nauru, 1, 7308031.0, Torneo de Egypt, 1
106,  carrera 400 m, 47772.0, Torneo de Guatemala, 1, 43484.0, Torneo de Niger, 1
687,  lanzamiento de disco, 7894.0, Torneo de Ivory Coast, 10, 7188.0, Torneo de Marshall Islands, 5
35,  carrera 100 m, 10726.0, Torneo de North Korea, 1, 9760.0, Torneo de Vatican City, 1
482,  carrera 3000 m con vallas, 529071.0, Torneo de Colombia, 1, 481184.0, Torneo de Marshall Islands, 1
735,  lanzamiento de martillo, 8991.0, Torneo de United States, 4, 8175.0, Torneo de Mauritius, 6
147,  carrera 800 m, 112077.0, Torneo de Liberia, 1, 101894.0, Torneo de Monaco, 1
284,  carrera 21000 m, 3827647.0, Torneo de Namibia, 1, 3484230.0, Torneo de Bulgaria, 1
191,  carrera 1500 m, 229539.0, Torneo de Belize, 1, 208809.0, Torneo de Togo, 1
303,  carrera 21000 m, 3828626.0, Torneo de Rwanda, 1, 3485317.0, Torneo de Papua New Guinea, 1
435,  carrera 400 m con vallas, 50693.0, Torneo de Germany, 1, 46104.0, Torneo de Serbia, 1
31,  carrera 100 m, 10730.0, Torneo de Monaco, 1, 9765.0, Torneo de Mozambique, 1
531,  salto con pertiga, 667.0, Torneo de Suriname, 10, 606.0, Torneo de Poland, 1
166,  carrera 1500 m, 229579.0, Torneo de Suriname, 1, 208813.0, Torneo de Sierra Leone, 1
614,  salto triple, 1996.0, Torneo de United Arab Emirates, 4, 1814.0, Torneo de Croatia, 5
101,  lanzamiento de bala, 2521.0, Torneo de Zimbabwe, 6, 2293.0, Torneo de Sri Lanka, 1
101,  carrera 400 m, 47794.0, Torneo de Israel, 1, 43455.0, Torneo de Papua New Guinea, 1
299,  carrera 21000 m, 3827379.0, Torneo de Brazil, 1, 3481732.0, Torneo de Japan, 1
803,  lanzamiento de jabalina, 9963.0, Torneo de Belize, 6, 9085.0, Torneo de Andorra, 2
480,  carrera 3000 m con vallas, 528811.0, Torneo de Mexico, 1, 481076.0, Torneo de Chad, 1
470,  carrera 3000 m con vallas, 528623.0, Torneo de Guyana, 1, 481060.0, Torneo de Ecuador, 1
647,  lanzamiento de bala, 2521.0, Torneo de Panama, 6, 2291.0, Torneo de Nigeria, 1
401,  carrera 110 m con vallas, 13305.0, Torneo de Mongolia, 1, 12100.0, Torneo de Palau, 1
364,  carrera 110 m con vallas, 13308.0, Torneo de Vanuatu, 1, 12101.0, Torneo de Canada, 1
292,  carrera 21000 m, 3826570.0, Torneo de Poland, 1, 3482012.0, Torneo de Lebanon, 1
601,  salto largo, 956.0, Torneo de Monaco, 1, 869.0, Torneo de Slovakia, 6
92,  carrera 400 m con vallas, 50610.0, Torneo de United States, 1, 46107.0, Torneo de Estonia, 1
92,  carrera 400 m, 47794.0, Torneo de Cyprus, 1, 43457.0, Torneo de Burkina Faso, 1
542,  salto con pertiga, 667.0, Torneo de Panama, 4, 606.0, Torneo de Saint Lucia, 8
644,  salto triple, 1995.0, Torneo de Senegal, 8, 1815.0, Torneo de Congo Democratic Republic of the, 7
430,  carrera 400 m con vallas, 50693.0, Torneo de Dominican Republic, 1, 46138.0, Torneo de Azerbaijan, 1
581,  salto largo, 956.0, Torneo de Nicaragua, 7, 869.0, Torneo de Montenegro, 6
163,  carrera 800 m, 112079.0, Torneo de Virgin Islands (British), 1, 101901.0, Torneo de Netherlands, 1
709,  lanzamiento de disco, 7905.0, Torneo de Sudan, 9, 7189.0, Torneo de India, 3
573,  salto largo, 956.0, Torneo de Pakistan, 5, 869.0, Torneo de Spain, 1
487,  salto de altura, 261.0, Torneo de Puerto Rico, 7, 237.0, Torneo de United Kingdom, 6
124,  carrera 800 m, 112036.0, Torneo de Tajikistan, 1, 101977.0, Torneo de Canada, 1
568,  salto largo, 956.0, Torneo de United Arab Emirates, 9, 869.0, Torneo de Guatemala, 10
318,  carrera 21000 m, 3827475.0, Torneo de Belgium, 1, 3482183.0, Torneo de Uganda, 1
318,  carrera 42000 m, 8026066.0, Torneo de Cyprus, 1, 7303454.0, Torneo de Paraguay, 1
138,  carrera 800 m, 112070.0, Torneo de Bulgaria, 1, 102083.0, Torneo de Tunisia, 1
24,  carrera 100 m, 10728.0, Torneo de Finland, 1, 9766.0, Torneo de Congo Democratic Republic of the, 1
24,  carrera 200 m, 21441.0, Torneo de Kosovo, 1, 19507.0, Torneo de Jamaica, 1
710,  lanzamiento de disco, 7895.0, Torneo de Belarus, 7, 7186.0, Torneo de Ireland, 6
32,  carrera 100 m, 10736.0, Torneo de United Arab Emirates, 1, 9762.0, Torneo de Qatar, 1
784,  lanzamiento de jabalina, 9965.0, Torneo de Tunisia, 4, 9063.0, Torneo de North Korea, 8
41,  carrera 100 m, 10735.0, Torneo de Dominican Republic, 1, 9760.0, Torneo de Kyrgyzstan, 1
559,  salto con pertiga, 667.0, Torneo de Venezuela, 2, 606.0, Torneo de Seychelles, 8
478,  carrera 3000 m con vallas, 529081.0, Torneo de Laos, 1, 481151.0, Torneo de Libya, 1
587,  salto largo, 956.0, Torneo de Liechtenstein, 2, 869.0, Torneo de Tonga, 10
479,  carrera 3000 m con vallas, 528670.0, Torneo de Japan, 1, 481081.0, Torneo de Mongolia, 1
694,  lanzamiento de disco, 7902.0, Torneo de Eritrea, 1, 7186.0, Torneo de Northern Ireland, 7
565,  salto largo, 956.0, Torneo de Virgin Islands (British), 2, 869.0, Torneo de Germany, 3
516,  salto de altura, 261.0, Torneo de Syria, 10, 237.0, Torneo de Namibia, 6
635,  salto triple, 1996.0, Torneo de Tunisia, 9, 1814.0, Torneo de Philippines, 10
643,  salto triple, 1996.0, Torneo de Macedonia, 3, 1814.0, Torneo de Turkey, 3
543,  salto con pertiga, 667.0, Torneo de Sri Lanka, 6, 606.0, Torneo de Zambia, 9
362,  carrera 42000 m, 8024238.0, Torneo de Myanmar, 1, 7307905.0, Torneo de Slovakia, 1
765,  lanzamiento de martillo, 8990.0, Torneo de Kazakhstan, 9, 8175.0, Torneo de Ukraine, 2
653,  lanzamiento de bala, 2520.0, Torneo de Tonga, 9, 2291.0, Torneo de Marshall Islands, 8
481,  carrera 3000 m con vallas, 529087.0, Torneo de Bolivia, 1, 481379.0, Torneo de Saint Vincent and the Grenadines, 1
714,  lanzamiento de disco, 7903.0, Torneo de Zimbabwe, 8, 7189.0, Torneo de Latvia, 3
154,  carrera 800 m, 112071.0, Torneo de Tonga, 1, 101926.0, Torneo de Bosnia and Herzegovina, 1
304,  carrera 21000 m, 3828074.0, Torneo de Northern Ireland, 1, 3482843.0, Torneo de Vatican City, 1
304,  carrera 42000 m, 8026138.0, Torneo de Ireland, 1, 7305943.0, Torneo de Ethiopia, 1
789,  lanzamiento de jabalina, 9966.0, Torneo de Jordan, 7, 9067.0, Torneo de Singapore, 10
451,  carrera 3000 m con vallas, 528923.0, Torneo de Paraguay, 1, 481060.0, Torneo de Marshall Islands, 1
801,  lanzamiento de jabalina, 9967.0, Torneo de Austria, 4, 9062.0, Torneo de Switzerland, 9
393,  carrera 110 m con vallas, 13293.0, Torneo de Afghanistan, 1, 12109.0, Torneo de Iraq, 1
582,  salto largo, 956.0, Torneo de Thailand, 9, 869.0, Torneo de Zimbabwe, 7
371,  carrera 110 m con vallas, 13287.0, Torneo de Trinidad and Tobago, 1, 12105.0, Torneo de Togo, 1
561,  salto con pertiga, 666.0, Torneo de Wales, 9, 606.0, Torneo de Lesotho, 10
448,  carrera 3000 m con vallas, 528948.0, Torneo de Slovenia, 1, 481590.0, Torneo de Greece, 1
672,  lanzamiento de bala, 2521.0, Torneo de Suriname, 2, 2291.0, Torneo de Indonesia, 8
97,  carrera 400 m, 47724.0, Torneo de Papua New Guinea, 1, 43500.0, Torneo de Dominican Republic, 1
165,  carrera 1500 m, 229578.0, Torneo de Finland, 1, 208949.0, Torneo de Jamaica, 1
165,  carrera 5000 m, 849290.0, Torneo de Colombia, 1, 772184.0, Torneo de Argentina, 1
576,  salto largo, 956.0, Torneo de Montenegro, 3, 869.0, Torneo de Wales, 5
562,  salto con pertiga, 667.0, Torneo de United Arab Emirates, 7, 606.0, Torneo de New Zealand, 5
301,  carrera 21000 m, 3827304.0, Torneo de Thailand, 1, 3484115.0, Torneo de Grenada, 1
192,  carrera 1500 m, 229430.0, Torneo de Barbados, 1, 208884.0, Torneo de Mali, 1
159,  carrera 800 m, 111904.0, Torneo de Tuvalu, 1, 101893.0, Torneo de Bhutan, 1
574,  salto largo, 956.0, Torneo de Puerto Rico, 8, 870.0, Torneo de Equatorial Guinea, 9
285,  carrera 21000 m, 3828110.0, Torneo de Bosnia and Herzegovina, 1, 3481218.0, Torneo de North Korea, 1
805,  lanzamiento de jabalina, 9964.0, Torneo de Northern Ireland, 3, 9068.0, Torneo de France, 2
431,  carrera 400 m con vallas, 50660.0, Torneo de Gabon, 1, 46202.0, Torneo de Central African Republic, 1
517,  salto de altura, 261.0, Torneo de Italy, 7, 237.0, Torneo de Yemen, 9
278,  carrera 21000 m, 3828808.0, Torneo de Denmark, 1, 3483721.0, Torneo de Mauritania, 1
278,  carrera 10000 m, 1767881.0, Torneo de Panama, 1, 1608920.0, Torneo de Pakistan, 1
680,  lanzamiento de bala, 2521.0, Torneo de Burundi, 7, 2291.0, Torneo de Guinea-Bissau, 2
762,  lanzamiento de martillo, 8990.0, Torneo de Bahamas, 1, 8180.0, Torneo de China, 6
715,  lanzamiento de disco, 7903.0, Torneo de Albania, 6, 7187.0, Torneo de Turkmenistan, 8
540,  salto con pertiga, 667.0, Torneo de Syria, 2, 606.0, Torneo de Saint Kitts and Nevis, 2
133,  carrera 1500 m, 229592.0, Torneo de Brazil, 1, 208843.0, Torneo de Norway, 1
133,  carrera 800 m, 112033.0, Torneo de Bahamas, 1, 101921.0, Torneo de Zambia, 1
450,  carrera 3000 m con vallas, 528963.0, Torneo de Maldives, 1, 481126.0, Torneo de French Guiana, 1
734,  lanzamiento de martillo, 8992.0, Torneo de Niger, 6, 8180.0, Torneo de Kenya, 8
136,  carrera 800 m, 112059.0, Torneo de Nicaragua, 1, 101925.0, Torneo de Monaco, 1
239,  carrera 5000 m, 849057.0, Torneo de South Korea, 1, 772188.0, Torneo de Angola, 1
489,  salto de altura, 261.0, Torneo de Uganda, 9, 237.0, Torneo de Wales, 8
353,  carrera 42000 m, 8026004.0, Torneo de Afghanistan, 1, 7307460.0, Torneo de Uzbekistan, 1
25,  carrera 100 m, 10732.0, Torneo de Mexico, 1, 9760.0, Torneo de Latvia, 1
25,  carrera 200 m, 21420.0, Torneo de Mauritius, 1, 19501.0, Torneo de Sudan, 1
181,  carrera 1500 m, 229629.0, Torneo de Saint Kitts and Nevis, 1, 208772.0, Torneo de Niger, 1
181,  carrera 5000 m, 849217.0, Torneo de Grenada, 1, 772861.0, Torneo de Nicaragua, 1
66,  carrera 200 m, 21444.0, Torneo de Gambia, 1, 19514.0, Torneo de Botswana, 1
66,  carrera 400 m, 47784.0, Torneo de Taiwan, 1, 43496.0, Torneo de Uzbekistan, 1
321,  carrera 21000 m, 3827707.0, Torneo de Turkey, 1, 3484087.0, Torneo de Bangladesh, 1
321,  carrera 42000 m, 8028981.0, Torneo de Northern Ireland, 1, 7308210.0, Torneo de Equatorial Guinea, 1
777,  lanzamiento de jabalina, 9964.0, Torneo de Cabo Verde, 2, 9064.0, Torneo de Morocco, 9
34,  carrera 100 m, 10736.0, Torneo de Haiti, 1, 9760.0, Torneo de Namibia, 1
596,  salto triple, 1996.0, Torneo de Canada, 1, 1815.0, Torneo de Paraguay, 3
596,  salto largo, 956.0, Torneo de Panama, 3, 869.0, Torneo de Suriname, 10
802,  lanzamiento de jabalina, 9968.0, Torneo de New Zealand, 3, 9064.0, Torneo de Bangladesh, 1
87,  carrera 400 m, 47777.0, Torneo de Cuba, 1, 43573.0, Torneo de Brunei, 1
772,  lanzamiento de jabalina, 9966.0, Torneo de Bulgaria, 6, 9072.0, Torneo de Lithuania, 1
202,  carrera 1500 m, 229633.0, Torneo de Comoros, 1, 208920.0, Torneo de Virgin Islands (British), 1
722,  lanzamiento de disco, 7905.0, Torneo de Qatar, 9, 7194.0, Torneo de Sweden, 6
395,  carrera 110 m con vallas, 13307.0, Torneo de Venezuela, 1, 12100.0, Torneo de Saudi Arabia, 1
795,  lanzamiento de jabalina, 9956.0, Torneo de Slovakia, 8, 9067.0, Torneo de South Africa, 6
426,  carrera 400 m con vallas, 50674.0, Torneo de Iraq, 1, 46092.0, Torneo de France, 1
673,  lanzamiento de bala, 2519.0, Torneo de Egypt, 10, 2292.0, Torneo de Puerto Rico, 3
747,  lanzamiento de martillo, 8990.0, Torneo de Mauritius, 7, 8177.0, Torneo de Wales, 4
399,  carrera 110 m con vallas, 13301.0, Torneo de Uzbekistan, 1, 12098.0, Torneo de Tunisia, 1
70,  carrera 200 m, 21430.0, Torneo de Ecuador, 1, 19502.0, Torneo de Kyrgyzstan, 1
700,  lanzamiento de disco, 7904.0, Torneo de Peru, 10, 7186.0, Torneo de Spain, 4
760,  lanzamiento de martillo, 8989.0, Torneo de Brazil, 10, 8174.0, Torneo de Sudan, 1
628,  salto triple, 1994.0, Torneo de Ukraine, 1, 1816.0, Torneo de Benin, 5
498,  salto de altura, 261.0, Torneo de Uganda, 10, 237.0, Torneo de Ukraine, 2
536,  salto con pertiga, 667.0, Torneo de Slovakia, 10, 606.0, Torneo de Zimbabwe, 9
12,  carrera 100 m, 10735.0, Torneo de Latvia, 1, 9765.0, Torneo de Burundi, 1
90,  carrera 400 m, 47783.0, Torneo de Russia, 1, 43458.0, Torneo de Japan, 1
736,  lanzamiento de martillo, 8986.0, Torneo de Thailand, 5, 8182.0, Torneo de Malawi, 2
428,  carrera 400 m con vallas, 50693.0, Torneo de Ethiopia, 1, 46118.0, Torneo de Papua New Guinea, 1
77,  carrera 200 m, 21450.0, Torneo de Gambia, 1, 19504.0, Torneo de Georgia, 1
77,  carrera 400 m, 47789.0, Torneo de Algeria, 1, 43453.0, Torneo de Andorra, 1
294,  carrera 21000 m, 3827516.0, Torneo de Guatemala, 1, 3484102.0, Torneo de Papua New Guinea, 1
564,  salto largo, 956.0, Torneo de Ghana, 5, 869.0, Torneo de Zambia, 2
685,  lanzamiento de disco, 7905.0, Torneo de Saint Kitts and Nevis, 3, 7189.0, Torneo de Austria, 8
350,  carrera 42000 m, 8023521.0, Torneo de Kiribati, 1, 7309275.0, Torneo de Peru, 1
383,  carrera 110 m con vallas, 13304.0, Torneo de Timor-Leste, 1, 12105.0, Torneo de Micronesia, 1
692,  lanzamiento de disco, 7905.0, Torneo de Chad, 3, 7187.0, Torneo de Myanmar, 3
526,  salto con pertiga, 667.0, Torneo de Rwanda, 1, 606.0, Torneo de Czechia, 1
162,  carrera 800 m, 112017.0, Torneo de Spain, 1, 101994.0, Torneo de Haiti, 1
474,  carrera 3000 m con vallas, 529033.0, Torneo de Botswana, 1, 481375.0, Torneo de Madagascar, 1
422,  carrera 400 m con vallas, 50679.0, Torneo de Bahrain, 1, 46106.0, Torneo de Kazakhstan, 1
681,  lanzamiento de bala, 2520.0, Torneo de Philippines, 10, 2291.0, Torneo de Niger, 5
763,  lanzamiento de martillo, 8989.0, Torneo de Sri Lanka, 6, 8175.0, Torneo de Panama, 1
238,  carrera 5000 m, 848970.0, Torneo de Ireland, 1, 772237.0, Torneo de Nicaragua, 1
3,  carrera 100 m, 10716.0, Torneo de Central African Republic, 1, 9761.0, Torneo de Djibouti, 1
3,  carrera 200 m, 21449.0, Torneo de El Salvador, 1, 19503.0, Torneo de Tonga, 1
161,  carrera 800 m, 112070.0, Torneo de Bahamas, 1, 101999.0, Torneo de Myanmar, 1
641,  salto triple, 1996.0, Torneo de Nauru, 7, 1816.0, Torneo de Mozambique, 1
800,  lanzamiento de jabalina, 9968.0, Torneo de Palau, 3, 9061.0, Torneo de Albania, 6
232,  carrera 21000 m, 3825784.0, Torneo de Cuba, 1, 3481586.0, Torneo de North Korea, 1
232,  carrera 5000 m, 849044.0, Torneo de Pakistan, 1, 772171.0, Torneo de Myanmar, 1
