IdDeportista, Deportista, Especialidad, Torneo, MejorMarca, PeorMarca, Intento
(261, 'Susan KRUMINS', 'tiempo', 'Torneo de Monaco', 1768428.0, 1609056.0, 1)
(654, 'Chukwuebuka ENEKWECHI', 'lanzamiento', 'Torneo de Monaco', 2521.0, 2292.0, 5)
(462, 'Barnabas KIPYEGO', 'tiempo', 'Torneo de Australia', 529130.0, 481256.0, 1)
(349, 'Getaneh MOLLA', 'tiempo', 'Torneo de Bahrain', 8026049.0, 7303850.0, 1)
(473, 'Peruth CHEMUTAI', 'tiempo', 'Torneo de Tunisia', 529080.0, 481272.0, 1)
(537, 'Sondre GUTTORMSEN', 'altura', 'Torneo de Lithuania', 667.0, 606.0, 6)
(344, 'Kenenisa BEKELE', 'tiempo', 'Torneo de Mauritania', 8026649.0, 7309082.0, 1)
(81, 'Joseph Paul AMOAH', 'tiempo', 'Torneo de China', 21441.0, 19519.0, 1)
(99, 'Abderrahman SAMBA', 'tiempo', 'Torneo de Estonia', 50676.0, 43477.0, 1)
(643, 'Nelson ÉVORA', 'largo', 'Torneo de Turkey', 1996.0, 1814.0, 3)
(4, 'Justin GATLIN', 'tiempo', 'Torneo de Liberia', 10736.0, 9766.0, 1)
(620, 'Olga RYPAKOVA', 'largo', 'Torneo de Oman', 1996.0, 1814.0, 4)
(373, 'Ronald LEVY', 'tiempo', 'Torneo de Tunisia', 13305.0, 12104.0, 1)
(318, 'Valary JEMELI', 'tiempo', 'Torneo de Uganda', 8026066.0, 3482183.0, 1)
(135, 'Cornelius TUWEI', 'tiempo', 'Torneo de San Marino', 112055.0, 102008.0, 1)
(443, 'Aminat JAMAL', 'tiempo', 'Torneo de Haiti', 50698.0, 46108.0, 1)
(714, 'Yang CHEN', 'lanzamiento', 'Torneo de Latvia', 7903.0, 7189.0, 3)
(565, 'Zarck VISSER', 'largo', 'Torneo de Germany', 956.0, 869.0, 3)
(6, 'Cravon GILLESPIE', 'tiempo', 'Torneo de Barbados', 21438.0, 9769.0, 1)
(417, 'David KENDZIERA', 'tiempo', 'Torneo de Uruguay', 50690.0, 46118.0, 1)
(204, 'Telahun Haile BEKELE', 'tiempo', 'Torneo de Samoa', 849204.0, 772121.0, 1)
(411, 'Ludvy VAILLANT', 'tiempo', 'Torneo de Vietnam', 50697.0, 46118.0, 1)
(271, 'Rodgers KWEMOI', 'tiempo', 'Torneo de Ecuador', 1768720.0, 1608075.0, 1)
(770, 'Christin HUSSONG', 'lanzamiento', 'Torneo de Lithuania', 9966.0, 9065.0, 8)
(249, 'Netsanet GUDETA', 'tiempo', 'Torneo de Argentina', 3828474.0, 1609354.0, 1)
(115, 'Chrisann GORDON', 'tiempo', 'Torneo de Italy', 47791.0, 43467.0, 1)
(167, 'Charlie DAVALL GRICE', 'tiempo', 'Torneo de Guatemala', 229577.0, 208780.0, 1)
(404, 'Karsten WARHOLM', 'tiempo', 'Torneo de Israel', 50697.0, 46102.0, 1)
(790, 'Bernhard SEIFERT', 'lanzamiento', 'Torneo de Guinea-Bissau', 9966.0, 9062.0, 4)
(676, 'Daniella HILL', 'lanzamiento', 'Torneo de Saudi Arabia', 2518.0, 2291.0, 6)
(158, 'Rose Mary ALMANZA', 'tiempo', 'Torneo de Guyana', 111967.0, 101933.0, 1)
(764, 'Sofiya PALKINA', 'lanzamiento', 'Torneo de El Salvador', 8984.0, 8175.0, 8)
(573, 'Steffin MCCARTER', 'largo', 'Torneo de Spain', 956.0, 869.0, 1)
(638, 'Benjamin WILLIAMS', 'largo', 'Torneo de Marshall Islands', 1996.0, 1815.0, 6)
(281, 'Mogos TUEMAY', 'tiempo', 'Torneo de Mexico', 1768816.0, 1611081.0, 1)
(555, 'Ling LI', 'altura', 'Torneo de Guinea-Bissau', 667.0, 606.0, 2)
(731, 'Bence HALÁSZ', 'lanzamiento', 'Torneo de Bangladesh', 8991.0, 8174.0, 10)
(641, 'Yaoqing FANG', 'largo', 'Torneo de Mozambique', 1996.0, 1816.0, 1)
(567, 'Jeff HENDERSON', 'largo', 'Torneo de Suriname', 956.0, 869.0, 9)
(516, 'Nicola MCDERMOTT', 'altura', 'Torneo de Namibia', 261.0, 237.0, 6)
(74, 'Miguel FRANCIS', 'tiempo', 'Torneo de Tonga', 21438.0, 19507.0, 1)
(7, 'Akani SIMBINE', 'tiempo', 'Torneo de Palau', 10736.0, 9765.0, 1)
(130, 'Brandon MCBRIDE', 'tiempo', 'Torneo de Grenada', 111994.0, 102106.0, 1)
(539, 'Augusto DUTRA', 'altura', 'Torneo de Nicaragua', 667.0, 606.0, 8)
(351, 'Herpasa NEGASA', 'tiempo', 'Torneo de Eritrea', 8030853.0, 7304817.0, 1)
(696, 'Sam MATTIS', 'lanzamiento', 'Torneo de Vietnam', 7905.0, 7190.0, 4)
(348, 'Mule WASIHUN', 'tiempo', 'Torneo de Sierra Leone', 8026576.0, 7303410.0, 1)
(590, 'Chantel MALONE', 'largo', 'Torneo de Saint Vincent and the Grenadines', 956.0, 869.0, 1)
(459, 'Albert CHEMUTAI', 'tiempo', 'Torneo de Armenia', 529086.0, 481195.0, 1)
(17, 'Mario BURKE', 'tiempo', 'Torneo de San Marino', 21448.0, 9760.0, 1)
(540, 'Zachery BRADFORD', 'altura', 'Torneo de Saint Kitts and Nevis', 667.0, 606.0, 2)
(534, 'Ernest John OBIENA', 'altura', 'Torneo de Slovakia', 667.0, 606.0, 10)
(639, 'Almir DOS SANTOS', 'largo', 'Torneo de Haiti', 1994.0, 1814.0, 10)
(29, 'Mujinga KAMBUNDJI', 'tiempo', 'Torneo de Northern Ireland', 21448.0, 9764.0, 1)
(538, 'Raphael HOLZDEPPE', 'altura', 'Torneo de Saint Vincent and the Grenadines', 667.0, 606.0, 4)
(569, 'Miltiadis TENTOGLOU', 'largo', 'Torneo de Mozambique', 956.0, 869.0, 3)
(57, 'Ivet LALOVA-COLLIO', 'tiempo', 'Torneo de Guinea', 21446.0, 19504.0, 1)
(5, 'Andre DE GRASSE', 'tiempo', 'Torneo de Ecuador', 21450.0, 9767.0, 1)
(637, 'Dmitriy SOROKIN', 'largo', 'Torneo de Togo', 1996.0, 1815.0, 4)
(382, 'Andrew RILEY', 'tiempo', 'Torneo de Dominica', 13304.0, 12100.0, 1)
(647, 'Tomas WALSH', 'lanzamiento', 'Torneo de Nigeria', 2521.0, 2291.0, 1)
(299, 'Morris Munene GACHAGA', 'tiempo', 'Torneo de Japan', 3827379.0, 3481732.0, 1)
(157, 'Nelly JEPKOSGEI', 'tiempo', 'Torneo de China', 112032.0, 101909.0, 1)
(498, 'Mateusz PRZYBYLKO', 'altura', 'Torneo de Ukraine', 261.0, 237.0, 2)
(461, 'Mohamed TINDOUFT', 'tiempo', 'Torneo de Kyrgyzstan', 528938.0, 481061.0, 1)
(630, 'Jordan Alejandro DÍAZ FORTUN', 'largo', 'Torneo de Fiji', 1996.0, 1815.0, 1)
(192, 'Jenny SIMPSON', 'tiempo', 'Torneo de Mali', 229430.0, 208884.0, 1)
(136, 'Clayton MURPHY', 'tiempo', 'Torneo de Monaco', 112059.0, 101925.0, 1)
(399, 'Anna COCKRELL', 'tiempo', 'Torneo de Tunisia', 13301.0, 12098.0, 1)
(524, 'Sam KENDRICKS', 'altura', 'Torneo de Saint Vincent and the Grenadines', 667.0, 606.0, 3)
(323, 'Dibabe KUMA', 'tiempo', 'Torneo de Pakistan', 3825513.0, 3481578.0, 1)
(564, 'Juan Miguel ECHEVARRÍA', 'largo', 'Torneo de Zambia', 956.0, 869.0, 2)
(744, 'Serhiy PEREVOZNIKOV', 'lanzamiento', 'Torneo de Somalia', 8992.0, 8174.0, 10)
(211, 'William KINCAID', 'tiempo', 'Torneo de Guyana', 849211.0, 772143.0, 1)
(455, 'Takele NIGATE', 'tiempo', 'Torneo de Venezuela', 528903.0, 481059.0, 1)
(205, 'Selemon BAREGA', 'tiempo', 'Torneo de Bangladesh', 1768601.0, 772111.0, 1)
(746, 'DeAnna PRICE', 'lanzamiento', 'Torneo de Malaysia', 8987.0, 8176.0, 2)
(622, 'Tori FRANKLIN', 'largo', 'Torneo de Solomon Islands', 1995.0, 1814.0, 7)
(401, 'Sally PEARSON', 'tiempo', 'Torneo de Palau', 13305.0, 12100.0, 1)
(798, 'Shivpal SINGH', 'lanzamiento', 'Torneo de Scotland', 9967.0, 9063.0, 9)
(394, 'Megan TAPPER', 'tiempo', 'Torneo de Saint Lucia', 13302.0, 12115.0, 1)
(528, 'Thiago BRAZ', 'altura', 'Torneo de Saint Lucia', 667.0, 606.0, 9)
(465, 'Emma COBURN', 'tiempo', 'Torneo de Saint Lucia', 528477.0, 481064.0, 1)
(644, 'Alexis COPELLO', 'largo', 'Torneo de Congo Democratic Republic of the', 1995.0, 1815.0, 7)
(165, 'Jakob INGEBRIGTSEN', 'tiempo', 'Torneo de Jamaica', 849290.0, 208949.0, 1)
(684, 'Rachel FATHERLY', 'lanzamiento', 'Torneo de Papua New Guinea', 2519.0, 2291.0, 3)
(627, 'Omar CRADDOCK', 'largo', 'Torneo de Puerto Rico', 1995.0, 1814.0, 2)
(223, 'Stanley Waithaka MBURU', 'tiempo', 'Torneo de Iceland', 849028.0, 772521.0, 1)
(36, 'Jonielle SMITH', 'tiempo', 'Torneo de Germany', 10734.0, 9763.0, 1)
(737, 'Conor MCCULLOUGH', 'lanzamiento', 'Torneo de Denmark', 8988.0, 8181.0, 7)
(700, 'Alex ROSE', 'lanzamiento', 'Torneo de Spain', 7904.0, 7186.0, 4)
(43, 'Shaunae MILLER-UIBO', 'tiempo', 'Torneo de Denmark', 47737.0, 19501.0, 1)
(239, 'Beatrice CHEBET', 'tiempo', 'Torneo de Angola', 849057.0, 772188.0, 1)
(599, 'Tissanna HICKLING', 'largo', 'Torneo de Slovenia', 956.0, 871.0, 10)
(362, 'Shura KITATA', 'tiempo', 'Torneo de Slovakia', 8024238.0, 7307905.0, 1)
(416, 'Norman GRIMES', 'tiempo', 'Torneo de Botswana', 50625.0, 46130.0, 1)
(380, 'Eduardo RODRIGUES', 'tiempo', 'Torneo de Luxembourg', 13293.0, 12100.0, 1)
(736, 'Quentin BIGOT', 'lanzamiento', 'Torneo de Malawi', 8986.0, 8182.0, 2)
(15, 'Michael RODGERS', 'tiempo', 'Torneo de Lebanon', 10733.0, 9760.0, 1)
(233, 'Hawi FEYSA', 'tiempo', 'Torneo de Germany', 848869.0, 772169.0, 1)
(78, 'Andrew HUDSON', 'tiempo', 'Torneo de Saudi Arabia', 21433.0, 19506.0, 1)
(132, 'Michael SARUNI', 'tiempo', 'Torneo de Somalia', 111973.0, 101921.0, 1)
(291, 'Fikadu HAFTU', 'tiempo', 'Torneo de Burkina Faso', 3828843.0, 3481489.0, 1)
(279, 'Tamirat TOLA', 'tiempo', 'Torneo de Kosovo', 1767550.0, 1608079.0, 1)
(262, 'Marielle HALL', 'tiempo', 'Torneo de Switzerland', 1766456.0, 1608971.0, 1)
(686, 'Fedrick DACRES', 'lanzamiento', 'Torneo de Uzbekistan', 7904.0, 7189.0, 1)
(145, 'Ajee WILSON', 'tiempo', 'Torneo de Angola', 112078.0, 101983.0, 1)
(635, 'Necatí ER', 'largo', 'Torneo de Philippines', 1996.0, 1814.0, 10)
(706, 'Denia CABALLERO', 'lanzamiento', 'Torneo de Switzerland', 7900.0, 7187.0, 7)
(129, 'Wyclife KINYAMAL', 'tiempo', 'Torneo de Vanuatu', 111991.0, 101920.0, 1)
(759, 'Iryna KLYMETS', 'lanzamiento', 'Torneo de Nicaragua', 8992.0, 8185.0, 7)
(31, 'Kiara PARKER', 'tiempo', 'Torneo de Mozambique', 10730.0, 9765.0, 1)
(268, 'Rhonex KIPRUTO', 'tiempo', 'Torneo de Israel', 1768742.0, 1608528.0, 1)
(360, 'Evans CHEBET', 'tiempo', 'Torneo de Luxembourg', 8024020.0, 7313756.0, 1)
(419, 'Sokwakhana ZAZINI', 'tiempo', 'Torneo de Serbia', 50623.0, 46121.0, 1)
(38, 'Yongli WEI', 'tiempo', 'Torneo de Mongolia', 10718.0, 9779.0, 1)
(241, 'Beatrice CHEPKOECH', 'tiempo', 'Torneo de Kyrgyzstan', 848797.0, 481056.0, 1)
(224, 'Hellen OBIRI', 'tiempo', 'Torneo de Nepal', 1767213.0, 772409.0, 1)
(779, 'Martina RATEJ', 'lanzamiento', 'Torneo de Georgia', 9968.0, 9067.0, 1)
(711, 'Dani STEVENS', 'lanzamiento', 'Torneo de Malta', 7905.0, 7188.0, 5)
(231, 'Lilian Kasait RENGERUK', 'tiempo', 'Torneo de Maldives', 849044.0, 773421.0, 1)
(77, 'Steven GARDINER', 'tiempo', 'Torneo de Georgia', 47789.0, 19504.0, 1)
(255, 'Gete ALEMAYEHU', 'tiempo', 'Torneo de Bahamas', 1768260.0, 1608532.0, 1)
(179, 'Josh KERR', 'tiempo', 'Torneo de Finland', 229632.0, 208786.0, 1)
(432, 'Sage WATSON', 'tiempo', 'Torneo de Central African Republic', 50699.0, 46178.0, 1)
(320, 'Dorcas Jepchirchir TUITOEK', 'tiempo', 'Torneo de Guinea-Bissau', 3827062.0, 3483042.0, 1)
(793, 'Anderson PETERS', 'lanzamiento', 'Torneo de Colombia', 9966.0, 9061.0, 5)
(544, 'Jennifer SUHR', 'altura', 'Torneo de Philippines', 667.0, 606.0, 6)
(722, 'Whitney ASHLEY', 'lanzamiento', 'Torneo de Sweden', 7905.0, 7194.0, 6)
(378, 'Milan TRAJKOVIC', 'tiempo', 'Torneo de Namibia', 13301.0, 12106.0, 1)
(747, 'Brooke ANDERSEN', 'lanzamiento', 'Torneo de Wales', 8990.0, 8177.0, 4)
(549, 'Alysha NEWMAN', 'altura', 'Torneo de Uganda', 667.0, 606.0, 10)
(513, 'Kamila LIĆWINKO', 'altura', 'Torneo de Togo', 261.0, 237.0, 2)
(531, 'Cole WALSH', 'altura', 'Torneo de Poland', 667.0, 606.0, 1)
(663, 'Payton OTTERDAHL', 'lanzamiento', 'Torneo de United States', 2520.0, 2291.0, 9)
(434, 'Janieve RUSSELL', 'tiempo', 'Torneo de Taiwan', 50684.0, 46208.0, 1)
(278, 'Julien WANDERS', 'tiempo', 'Torneo de Pakistan', 3828808.0, 1608920.0, 1)
(242, 'Gloriah KITE', 'tiempo', 'Torneo de Algeria', 849207.0, 772318.0, 1)
(149, 'Raevyn ROGERS', 'tiempo', 'Torneo de Malaysia', 112038.0, 101893.0, 1)
(24, 'Dina ASHER-SMITH', 'tiempo', 'Torneo de Congo Democratic Republic of the', 21441.0, 9766.0, 1)
(556, 'Nikoleta KIRIAKOPOULOU', 'altura', 'Torneo de Tunisia', 667.0, 606.0, 1)
(632, 'Donald SCOTT', 'largo', 'Torneo de Mozambique', 1995.0, 1814.0, 7)
(370, 'Wenjun XIE', 'tiempo', 'Torneo de Canada', 13308.0, 12098.0, 1)
(726, 'Wojciech NOWICKI', 'lanzamiento', 'Torneo de Togo', 8992.0, 8177.0, 4)
(47, 'Anglerne ANNELUS', 'tiempo', 'Torneo de Nepal', 21433.0, 19506.0, 1)
(690, 'Andrius GUDŽIUS', 'lanzamiento', 'Torneo de Turkey', 7904.0, 7192.0, 2)
(799, 'Keshorn WALCOTT', 'lanzamiento', 'Torneo de Scotland', 9959.0, 9061.0, 2)
(633, 'Yaming ZHU', 'largo', 'Torneo de Uganda', 1996.0, 1815.0, 8)
(150, 'Hanna GREEN', 'tiempo', 'Torneo de Georgia', 112020.0, 101928.0, 1)
(40, 'Manqi GE', 'tiempo', 'Torneo de Guinea-Bissau', 10736.0, 9761.0, 1)
(358, 'Titus EKIRU', 'tiempo', 'Torneo de Bahrain', 8026434.0, 7303429.0, 1)
(449, 'Djilali BEDRANI', 'tiempo', 'Torneo de Moldova', 528354.0, 482078.0, 1)
(110, 'Shakima WIMBLEY', 'tiempo', 'Torneo de Gabon', 47781.0, 43458.0, 1)
(221, 'Edward CHESEREK', 'tiempo', 'Torneo de Vietnam', 849067.0, 772938.0, 1)
(409, 'Yasmani COPELLO', 'tiempo', 'Torneo de United Arab Emirates', 50698.0, 46120.0, 1)
(326, 'Worknesh DEGEFA', 'tiempo', 'Torneo de Mauritania', 8030444.0, 7313334.0, 1)
(147, 'Natoya GOULE', 'tiempo', 'Torneo de Monaco', 112077.0, 101894.0, 1)
(761, 'Janee KASSANAVOID', 'lanzamiento', 'Torneo de Equatorial Guinea', 8992.0, 8174.0, 6)
(154, 'Jackline WAMBUI', 'tiempo', 'Torneo de Bosnia and Herzegovina', 112071.0, 101926.0, 1)
(476, 'Luiza GEGA', 'tiempo', 'Torneo de Sierra Leone', 528861.0, 481224.0, 1)
(10, 'Yohan BLAKE', 'tiempo', 'Torneo de United States', 10733.0, 9761.0, 1)
(225, 'Agnes Jebet TIROP', 'tiempo', 'Torneo de Maldives', 1768146.0, 772162.0, 1)
(108, 'Wadeline JONATHAS', 'tiempo', 'Torneo de Scotland', 47795.0, 43458.0, 1)
(166, 'Ronald MUSAGALA', 'tiempo', 'Torneo de Sierra Leone', 229579.0, 208813.0, 1)
(547, 'Katerina STEFANIDI', 'altura', 'Torneo de Slovenia', 667.0, 606.0, 8)
(176, 'Stewart MCSWEYN', 'tiempo', 'Torneo de Maldives', 1768354.0, 208788.0, 1)
(400, 'Payton CHADWICK', 'tiempo', 'Torneo de Tonga', 13305.0, 12098.0, 1)
(657, 'Jordan GEIST', 'lanzamiento', 'Torneo de Vanuatu', 2521.0, 2291.0, 5)
(170, 'Taoufik MAKHLOUFI', 'tiempo', 'Torneo de Dominican Republic', 229586.0, 208784.0, 1)
(440, 'Cassandra TATE', 'tiempo', 'Torneo de Indonesia', 50675.0, 46113.0, 1)
(718, 'Mélina ROBERT-MICHON', 'lanzamiento', 'Torneo de Russia', 7903.0, 7186.0, 1)
(34, 'Aleia HOBBS', 'tiempo', 'Torneo de Namibia', 10736.0, 9760.0, 1)
(507, 'Nafissatou THIAM', 'largo', 'Torneo de Latvia', 956.0, 869.0, 10)
(169, 'Filip INGEBRIGTSEN', 'tiempo', 'Torneo de Bosnia and Herzegovina', 229448.0, 208778.0, 1)
(188, 'Genzebe DIBABA', 'tiempo', 'Torneo de Antigua and Barbuda', 229523.0, 208883.0, 1)
(172, 'Bethwell BIRGEN', 'tiempo', 'Torneo de United States', 229496.0, 208797.0, 1)
(207, 'Birhanu BALEW', 'tiempo', 'Torneo de Ecuador', 849170.0, 772110.0, 1)
(734, 'Eivind HENRIKSEN', 'lanzamiento', 'Torneo de Kenya', 8992.0, 8180.0, 8)
(68, 'Alex QUIÑÓNEZ', 'tiempo', 'Torneo de Lebanon', 21446.0, 19514.0, 1)
(139, 'Abubaker Haydar ABDALLA', 'tiempo', 'Torneo de Yemen', 112075.0, 101895.0, 1)
(739, 'Özkan BALTACI', 'lanzamiento', 'Torneo de Congo Democratic Republic of the', 8990.0, 8175.0, 6)
(454, 'Leonard Kipkemoi BETT', 'tiempo', 'Torneo de Costa Rica', 528870.0, 481113.0, 1)
(712, 'Bin FENG', 'lanzamiento', 'Torneo de Central African Republic', 7905.0, 7191.0, 3)
(457, 'Lawrence Kemboi KIPSANG', 'tiempo', 'Torneo de Mauritania', 528660.0, 481452.0, 1)
(571, 'Yaoguang ZHANG', 'largo', 'Torneo de Madagascar', 956.0, 869.0, 4)
